time,distance,angle1,pos1x,pos1y,angle2,pos2x,pos2y
1549.107,357.614056,-135.2083143,190.5282316,178.5857958,-1.210153489,185.5083732,-178.9791034
1549.153,357.8531355,136.6081799,199.8547242,178.5863435,0.063289028,185.5233721,-178.998896
1549.198,357.6170893,-135.4804911,190.3339742,178.5858362,-1.446199711,185.180733,-178.9750803
1549.245,357.8527813,136.8824418,199.6131229,178.5865496,0.29898097,185.2515882,-178.9947954
1549.291,357.6140943,-135.7520717,190.1383899,178.5859082,-1.684886659,184.8524146,-178.9710298
1549.337,357.8524218,137.156063,199.3700938,178.5867876,0.537308497,184.9797495,-178.9906663
1549.383,357.6111009,-136.0229622,189.9414731,178.5860118,-1.926207637,184.5234247,-178.9669527
1549.431,357.8520573,137.4289498,199.1256503,178.5870571,0.778264912,184.70786,-178.9865094
1549.477,357.6081083,-136.2930695,189.7432185,178.5861465,-2.170156632,184.1937701,-178.9628499
1549.523,357.8516878,137.7010097,198.879806,178.5873575,1.021844454,184.435924,-178.9823254
1549.568,357.6051162,-136.5623011,189.5436212,178.5863121,-2.416728272,183.8634578,-178.9587221
1549.615,357.8513137,137.9721506,198.6325752,178.5876887,1.268041961,184.1639462,-178.9781152
1549.661,357.6021241,-136.8305659,189.3426765,178.5865082,-2.665917901,183.5324948,-178.95457
1549.708,357.8509349,138.2422819,198.3839723,178.5880501,1.516852819,183.8919313,-178.9738794
1549.755,357.5991312,-137.0977733,189.14038,178.5867342,-2.917721643,183.2008883,-178.9503945
1549.803,357.8505516,138.5113139,198.1340121,178.5884413,1.768273271,183.6198842,-178.9696189
1549.849,357.5961371,-137.3638343,188.9367275,178.5869899,-3.172136131,182.8686457,-178.9461963
1549.895,357.8501638,138.7791579,197.8827098,178.5888616,2.022299901,183.3478101,-178.9653343
1549.941,357.5931411,-137.6286602,188.7317151,178.5872746,-3.429158802,182.5357741,-178.9419761
1549.988,357.8497716,139.0457261,197.6300808,178.5893106,2.278930407,183.0757143,-178.9610265
1550.036,357.5901424,-137.8921641,188.525339,178.5875877,-3.688787972,182.2022811,-178.9377348
1550.083,357.849375,139.3109324,197.3761406,178.5897875,2.538162959,182.8036022,-178.9566962
1550.13,357.5871406,-138.1542597,188.3175959,178.587929,-3.951022369,181.8681743,-178.933473
1550.176,357.848974,139.5746911,197.1209052,178.5902919,2.7999964,182.5314795,-178.9523442
1550.223,357.5841347,-138.414862,188.1084825,178.5882975,-4.215861682,181.5334612,-178.9291915
1550.271,357.8485686,139.8369183,196.8643906,178.5908228,3.06443028,182.2593521,-178.9479711
1550.317,357.581124,-138.6738871,187.8979957,178.5886927,-4.483306253,181.1981496,-178.9248912
1550.364,357.8481588,140.0975307,196.6066131,178.5913798,3.331465078,181.987226,-178.9435777
1550.41,357.5781078,-138.9312523,187.6861328,178.589114,-4.753357283,180.8622472,-178.9205728
1550.458,357.8477447,140.3564467,196.3475892,178.591962,3.601101943,181.7151075,-178.9391648
1550.504,357.5750852,-139.1868761,187.4728912,178.5895607,-5.0260167,180.525762,-178.9162369
1550.551,357.8473258,140.6135858,196.0873354,178.5925686,3.873342523,181.4430028,-178.9347331
1550.597,357.5720555,-139.440678,187.2582685,178.5900319,-5.301287049,180.1887019,-178.9118844
1550.645,357.8469025,140.8688686,195.8258685,178.593199,4.148189575,181.1709185,-178.9302834
1550.69,357.5690177,-139.6925794,187.0422624,178.5905269,-5.579171863,179.8510749,-178.9075161
1550.737,357.8464745,141.1222172,195.5632053,178.5938522,4.425646413,180.8988614,-178.9258163
1550.783,357.5659711,-139.9425022,186.824871,178.591045,-5.859675279,179.5128891,-178.9031326
1550.832,357.8460418,141.3735549,195.2993627,178.5945274,4.705717097,180.6268383,-178.9213329
1550.879,357.5629149,-140.1903702,186.6060924,178.5915853,-6.142802186,179.1741529,-178.8987349
1550.924,357.8456042,141.6228063,195.0343576,178.5952236,4.988406375,180.3548562,-178.9168335
1550.97,357.559848,-140.4361079,186.3859249,178.5921469,-6.428558372,178.8348745,-178.8943235
1551.016,357.8451615,141.8698973,194.7682071,178.5959401,5.273719896,180.0829225,-178.9123192
1551.063,357.5567696,-140.6796415,186.164367,178.5927291,-6.71695025,178.4950623,-178.8898993
1551.111,357.8447137,142.1147553,194.5009281,178.5966758,5.561663938,179.8110444,-178.9077905
1551.159,357.5536789,-140.9208985,185.9414173,178.5933309,-7.007985074,178.1547248,-178.8854632
1551.206,357.8442607,142.3573086,194.2325378,178.5974299,5.852245741,179.5392297,-178.9032484
1551.253,357.5505749,-141.1598076,185.7170746,178.5939514,-7.301670822,177.8138707,-178.8810157
1551.3,357.8438021,142.5974875,193.9630531,178.5982013,6.145472958,179.2674859,-178.8986935
1551.347,357.5474568,-141.396299,185.4913379,178.5945897,-7.598016119,177.4725085,-178.8765578
1551.393,357.843338,142.8352232,193.6924909,178.5989892,6.441354094,178.995821,-178.8941266
1551.44,357.5443237,-141.6303041,185.2642062,178.5952449,-7.897030363,177.1306473,-178.8720902
1551.487,357.8428681,143.0704484,193.4208684,178.5997925,6.739898459,178.7242431,-178.8895485
1551.533,357.5411747,-141.861756,185.0356787,178.595916,-8.198723758,176.7882959,-178.8676137
1551.58,357.8423922,143.3030972,193.1482023,178.6006103,7.04111599,178.4527604,-178.88496
1551.627,357.5380087,-142.0905885,184.8057549,178.596602,-8.503107241,176.4454634,-178.8631291
1551.673,357.8419102,143.5331052,192.8745094,178.6014414,7.345017478,178.1813815,-178.8803618
1551.719,357.5348252,-142.3167377,184.5744341,178.597302,-8.810192299,176.102159,-178.8586372
1551.766,357.8414219,143.7604094,192.5998065,178.6022849,7.651614198,177.9101148,-178.8757547
1551.813,357.531623,-142.5401403,184.3417158,178.5980149,-9.119991195,175.7583922,-178.8541389
1551.86,357.8409269,143.9849478,192.3241101,178.6031396,7.960918081,177.6389693,-178.8711396
1551.907,357.5284014,-142.7607347,184.1076,178.5987397,-9.432516632,175.4141725,-178.8496349
1551.955,357.8404253,144.2066602,192.0474368,178.6040048,8.272941969,177.3679539,-178.8665173
1552,357.5251596,-142.9784609,183.8720862,178.5994756,-9.747782347,175.0695096,-178.845126
1552.047,357.8399168,144.4254878,191.7698028,178.6048792,8.587699103,177.0970777,-178.8618885
1552.095,357.5218967,-143.19326,183.6351745,178.6002213,-10.06580243,174.7244134,-178.8406132
1552.141,357.839401,144.6413731,191.4912244,178.6057617,8.905203413,176.8263503,-178.8572541
1552.189,357.5186119,-143.4050747,183.396865,178.6009759,-10.38659147,174.3788941,-178.8360974
1552.236,357.838878,144.8542599,191.2117177,178.6066514,9.225469433,176.5557811,-178.8526149
1552.282,357.5153045,-143.613849,183.1571576,178.6017385,-10.71016496,174.0329619,-178.8315792
1552.329,357.8383473,145.0640936,190.9312985,178.6075471,9.548512293,176.2853799,-178.8479719
1552.376,357.5119736,-143.8195282,182.9160527,178.6025078,-11.0365387,173.6866274,-178.8270598
1552.423,357.837809,145.2708209,190.6499825,178.6084478,9.874347658,176.0151567,-178.8433257
1552.47,357.5086185,-144.0220593,182.6735507,178.603283,-11.36572915,173.3399013,-178.8225398
1552.515,357.8372626,145.4743901,190.3677853,178.6093525,10.20299172,175.7451217,-178.8386775
1552.564,357.5052387,-144.2213907,182.4296519,178.604063,-11.69775298,172.9927949,-178.8180203
1552.611,357.836708,145.6747505,190.0847222,178.6102601,10.53446102,175.4752854,-178.834028
1552.657,357.5018333,-144.4174719,182.1843568,178.6048468,-12.03262767,172.6453193,-178.8135023
1552.705,357.8361451,145.8718532,189.8008084,178.6111695,10.86877279,175.2056583,-178.8293781
1552.752,357.4984018,-144.6102541,181.9376662,178.6056333,-12.37037097,172.2974862,-178.8089865
1552.799,357.8355737,146.0656505,189.5160587,178.6120796,11.20594462,174.9362513,-178.8247289
1552.846,357.4949436,-144.7996898,181.6895808,178.6064215,-12.71100101,171.9493076,-178.8044742
1552.893,357.8349935,146.2560963,189.2304879,178.6129895,11.54599452,174.6670755,-178.8200811
1552.938,357.4914581,-144.985733,181.4401015,178.6072104,-13.05453641,171.6007956,-178.7999661
1552.984,357.8344043,146.4431457,188.9441105,178.6138981,11.88894071,174.3981423,-178.8154359
1553.03,357.4879449,-145.1683391,181.1892291,178.607999,-13.40099586,171.251963,-178.7954634
1553.086,357.833806,146.6267553,188.6569409,178.6148043,12.23480185,174.1294633,-178.8107942
1553.124,357.4844033,-145.3474649,180.9369647,178.6087863,-13.7503985,170.9028227,-178.7909669
1553.171,357.8331983,146.8068831,188.368993,178.6157072,12.58359684,173.8610502,-178.806157
1553.218,357.4808333,-145.5230687,180.6833095,178.6095715,-14.10276354,170.5533881,-178.786478
1553.264,357.8325813,146.9834884,188.0802807,178.6166058,12.9353448,173.5929151,-178.8015254
1553.311,357.4772342,-145.69511,180.4282649,178.6103532,-14.45811062,170.203673,-178.7819974
1553.358,357.8319545,147.1565322,187.7908177,178.6174989,13.29006507,173.3250705,-178.7969003
1553.405,357.4736058,-145.86355,180.171832,178.6111308,-14.81645927,169.8536917,-178.7775266
1553.452,357.8313178,147.3259765,187.5006173,178.6183856,13.6477771,173.0575289,-178.7922829
1553.498,357.4699479,-146.0283511,179.9140125,178.6119032,-15.17782925,169.5034588,-178.7730664
1553.544,357.8306713,147.491785,187.2096927,178.6192651,14.00850051,172.7903031,-178.7876743
1553.593,357.4662602,-146.1894774,179.6548081,178.6126695,-15.54224035,169.1529896,-178.7686181
1553.639,357.8300146,147.6539226,186.9180569,178.6201363,14.37225499,172.5234066,-178.7830757
1553.686,357.4625427,-146.3468941,179.3942204,178.6134287,-15.90971225,168.8022998,-178.7641829
1553.733,357.8293477,147.8123558,186.6257225,178.6209981,14.73905991,172.2568525,-178.7784882
1553.781,357.4587954,-146.5005681,179.1322513,178.61418,-16.28026454,168.4514056,-178.759762
1553.828,357.8286703,147.9670524,186.332702,178.62185,15.10893488,171.9906548,-178.7739129
1553.874,357.4550181,-146.6504678,178.868903,178.6149225,-16.65391678,168.1003239,-178.7553567
1553.922,357.8279825,148.1179816,186.0390077,178.6226906,15.48189928,171.7248275,-178.7693512
1553.97,357.451211,-146.7965626,178.6041775,178.6156551,-17.03068832,167.7490719,-178.7509681
1554.017,357.8272841,148.265114,185.7446517,178.6235194,15.85797239,171.459385,-178.7648043
1554.064,357.4473742,-146.9388239,178.3380774,178.6163772,-17.41059819,167.3976677,-178.7465977
1554.113,357.8265749,148.4084218,185.4496457,178.6243353,16.23717308,171.1943419,-178.7602735
1554.159,357.443508,-147.0772244,178.0706049,178.617088,-17.79366504,167.0461299,-178.7422468
1554.205,357.8258549,148.5478784,185.1540014,178.6251376,16.61951998,170.9297134,-178.75576
1554.254,357.4396128,-147.2117379,177.8017629,178.6177865,-18.17990722,166.6944779,-178.7379167
1554.299,357.825124,148.6834588,184.8577303,178.6259254,17.00503127,170.6655146,-178.7512652
1554.347,357.4356887,-147.3423401,177.5315542,178.6184719,-18.56934261,166.3427316,-178.7336089
1554.394,357.8243822,148.8151391,184.5608434,178.6266979,17.3937248,170.4017613,-178.7467907
1554.439,357.4317364,-147.469008,177.2599819,178.6191436,-18.96198842,165.9909117,-178.7293248
1554.487,357.8236293,148.9428973,184.2633518,178.6274543,17.78561771,170.1384695,-178.7423376
1554.534,357.4277563,-147.5917202,176.9870492,178.6198007,-19.35786143,165.6390398,-178.725066
1554.581,357.8228653,149.0667126,183.9652664,178.6281939,18.18072677,169.8756555,-178.7379076
1554.629,357.4237491,-147.7104566,176.7127596,178.6204426,-19.75697767,165.2871379,-178.7208338
1554.676,357.8220901,149.1865656,183.6665978,178.6289159,18.57906777,169.613336,-178.7335021
1554.723,357.4197156,-147.8251989,176.4371168,178.6210685,-20.15935216,164.9352291,-178.71663
1554.77,357.8213038,149.3024385,183.3673564,178.6296197,18.98065592,169.3515281,-178.7291226
1554.817,357.4156565,-147.9359299,176.1601248,178.6216778,-20.56499939,164.5833373,-178.712456
1554.875,357.8205062,149.414315,183.0675525,178.6303045,19.38550555,169.0902492,-178.7247708
1554.909,357.4115728,-148.0426344,175.8817876,178.6222697,-20.97393272,164.2314872,-178.7083135
1554.957,357.8196973,149.5221801,182.7671962,178.6309696,19.79363,168.829517,-178.7204483
1555.004,61.83540368,71.58910532,-157.8325914,-108.6156059,-61.83540368,-123.3610908,-59.98807204
1555.054,61.59736116,131.1954926,-149.8594059,-115.5944943,-123.4327648,-132.2204704,-65.83702828
1555.099,62.99799185,-176.0130547,-150.5914032,-126.0969304,173.5692433,-131.0298874,-76.40012372
1555.145,62.24748378,-122.6049514,-159.4653745,-131.7731524,111.3217595,-121.1344869,-80.26250908
1555.191,66.00145734,-58.39744936,-168.5292682,-126.1964516,45.32030218,-113.5546977,-72.76699665
1555.238,67.30004211,18.26355805,-165.1551361,-115.9722096,-21.97973992,-117.5493745,-62.86974982
1555.286,64.59598495,89.58101569,-154.4422479,-115.8938685,-86.57572487,-128.1763272,-62.23387406
1555.333,66.14950718,149.324581,-149.035712,-125.008418,-152.7252321,-133.0620445,-71.71001481
1555.38,66.10442827,-155.0348058,-153.4912293,-134.5784794,141.1703397,-126.3774933,-80.01511208
1555.427,66.94482117,-94.10602989,-164.0732857,-135.3381301,74.22551851,-116.1098654,-77.11460481
1555.474,70.3560514,-18.67083534,-167.516085,-125.1497436,3.869467105,-115.3875505,-66.43544432
1555.52,68.35646356,59.84510605,-158.1904754,-119.7319332,-64.48699646,-125.0293346,-61.83386283
1555.568,68.79918566,126.5672749,-149.6230122,-126.0871038,-133.2861821,-132.8095314,-69.16200768
1555.615,69.79817728,-174.0765148,-150.7162705,-136.6241026,156.9156406,-128.6150025,-79.00338668
1555.661,69.4324153,-112.3625541,-160.5349469,-140.6635638,87.4832253,-117.930994,-78.5337788
1555.708,72.6353313,-37.02858442,-167.010752,-132.0787945,14.847894,-115.1823247,-68.16558355
1555.756,71.53702748,45.25801478,-159.323445,-124.4604128,-56.68913348,-124.1371941,-62.28090231
1555.803,71.72394759,116.702845,-149.7517025,-129.2750932,-128.4130811,-132.5347045,-68.93980922
1555.849,72.9968363,179.4465421,-149.6490467,-139.9020344,158.5900826,-128.617859,-78.92933084
1555.896,72.42739433,-116.0555399,-159.2121627,-144.5777584,86.16268829,-117.9176279,-78.21162311
1555.944,75.12288688,-37.89095381,-165.8338248,-136.0690876,11.03980141,-115.8588659,-67.6593522
1555.991,74.08743106,46.82851517,-157.9228657,-128.6476081,-63.04762964,-125.4331053,-62.79105463
1556.039,74.9532431,120.2633173,-148.6514119,-134.0574485,-138.0008727,-132.6258247,-70.7796236
1556.088,75.82355294,-174.4610933,-149.6796335,-144.6604654,146.1755743,-126.6372549,-79.71699807
1556.135,75.56222976,-105.5509695,-159.9774318,-147.5261654,70.61334455,-116.4914764,-76.14676131
1556.183,77.59784464,-21.96838976,-164.0310601,-137.4771247,-6.984500082,-117.8018443,-65.4507505
1556.229,76.47687263,63.61746756,-154.3058688,-132.6531927,-83.46137271,-128.4965916,-64.22493369
1556.277,78.44688615,136.7512178,-146.953105,-140.4697437,-161.9082589,-131.8455942,-74.47622385
1556.324,78.19045843,-155.548106,-151.3726287,-150.1891205,119.9012827,-122.4989165,-79.85108034
1556.372,78.94580439,-79.51435603,-161.9532743,-148.2308557,40.95547832,-115.4267247,-71.70267509
1556.418,79.50501697,10.04725544,-160.0524213,-137.5023326,-38.54953865,-122.1541035,-63.26019419
1556.467,79.63246153,93.40298477,-149.2379664,-138.145395,-118.1820002,-131.6705439,-68.35901625
1556.513,81.52391801,165.366538,-146.5298169,-148.5173047,160.2940818,-128.0237264,-78.54086874
1556.561,80.56516242,-122.2513027,-155.599121,-154.2398978,79.72891939,-117.3912336,-76.61416068
1556.608,81.97085176,-35.73195385,-161.944329,-145.4199905,-2.241932371,-117.814491,-65.80273406
1556.656,81.3920393,55.29743774,-152.9747737,-139.2085825,-83.63397167,-128.561731,-64.60368991
1556.704,83.73658421,133.7951234,-145.189971,-146.672668,-167.3705559,-130.931264,-75.1788406
1556.736,83.29359967,-153.3030379,-150.0102146,-156.2579217,109.3358445,-120.7093706,-78.76567742
1556.782,83.77012041,-70.45626745,-160.2148156,-152.6355149,25.56572405,-116.0324021,-68.98908631
1556.815,83.67798766,24.14188619,-155.7379345,-142.646919,-58.11226361,-125.233747,-63.26448573
1556.86,85.38535155,109.1835005,-145.4900308,-146.212308,-143.4976152,-131.6902295,-71.98916161
1556.906,86.20094714,-175.3214004,-146.3672718,-156.9314227,130.3014377,-123.4062952,-79.01480619
1556.952,85.61893089,-94.09206104,-157.1520012,-157.7029797,44.68250682,-115.7724654,-71.29590147
1556.998,85.89861707,1.712161976,-156.8245923,-146.7498298,-41.21611025,-122.9274623,-63.12744987
1557.045,87.08461705,91.94363013,-145.9285499,-147.1195953,-128.3007273,-131.4585599,-69.86508068
1557.091,88.80629267,170.5415985,-144.1560738,-157.7589414,142.89298,-124.8897295,-78.54841993
1557.139,87.67356,-107.9384729,-154.4455225,-161.0899744,55.21942002,-115.9562031,-72.34394695
1557.185,87.93248937,-11.2054119,-156.5767711,-150.3317162,-32.71306935,-121.8357413,-63.19021866
1557.231,89.00118135,82.60599329,-145.7296115,-148.9240699,-121.7142507,-131.0996607,-68.91491546
1557.279,91.14673587,163.9417188,-142.7384746,-159.3154988,147.1390134,-125.17907,-78.08043374
1557.326,89.78386564,-112.9470997,-152.7124687,-163.5383443,57.35514779,-116.0027588,-72.20181146
1557.372,89.83385023,-14.50947961,-155.4644963,-152.9043016,-32.47870244,-121.8550148,-63.00807
1557.419,91.15935456,81.46410899,-144.6261606,-151.2775599,-123.638057,-130.9395,-69.05248909
1557.467,93.31358518,164.8204941,-141.789457,-161.733143,143.0483578,-124.3671464,-77.78962981
1557.513,91.8234433,-109.4470714,-152.0273651,-165.3479363,51.22491453,-115.8551777,-70.95192321
1557.558,91.64807225,-8.357831467,-153.6278523,-154.4539842,-40.42315772,-122.9337256,-62.64146527
1557.606,93.61842054,88.44954458,-142.6637941,-154.1572183,-134.0415783,-130.7950431,-70.24408395
1557.654,95.27397448,173.197886,-141.3790116,-164.9283478,130.6844473,-122.4894566,-77.3840938
1557.701,93.74640489,-97.24312954,-152.1876555,-166.3020639,36.93804237,-115.9165761,-68.64193383
1557.736,93.47402385,6.935045797,-150.854426,-155.3410675,-56.53598149,-125.0386893,-62.61237372
1557.783,96.42655413,103.1902426,-140.1810905,-157.8425581,-152.9625356,-130.0227485,-72.37834898
1557.831,96.91744846,-170.7439514,-141.9279922,-168.5618038,110.1200159,-119.7229773,-76.15161052
1557.876,95.52010443,-75.70339945,-152.5392679,-165.8576941,14.59991149,-116.9615232,-65.55015774
1557.923,95.60063862,30.72675492,-146.8860252,-156.3466681,-81.00072714,-127.7826647,-63.83639807
1557.969,99.3381719,125.1888554,-137.941457,-162.6537616,179.661101,-127.7176403,-74.82958749
1558.002,98.24211097,-146.3938839,-143.9656338,-171.7187771,81.41898999,-116.8581576,-73.19092653
1558.048,97.07585593,-44.20507521,-151.6504095,-163.8177493,-15.65686594,-119.8188979,-62.62723588
1558.086,98.48269598,61.87397618,-141.8957563,-158.6035545,-114.1395619,-129.8431239,-67.11959798
1558.132,101.5755556,154.1484593,-137.1329938,-168.4332263,144.2848825,-123.4126164,-76.06361523
1558.18,99.44424677,-112.4684918,-147.2368355,-172.6118664,44.84063575,-115.6600252,-68.26777698
1558.226,98.69015224,-3.451135689,-147.9044336,-161.5418049,-53.84951649,-124.5316233,-61.78651531
1558.272,102.2460112,99.00571403,-137.0157679,-163.2675133,-156.0955277,-128.9980668,-71.86349447
1558.32,102.6234768,-169.239296,-139.0541571,-173.9930839,101.2809955,-118.1848633,-74.02045613
1558.366,100.5894375,-67.11166155,-149.2076687,-169.7065078,0.691558046,-118.0520258,-63.01536344
1558.413,101.446247,44.03542282,-141.4840524,-161.7183581,-100.7546889,-128.8730207,-65.070711
1558.459,105.395378,141.5023701,-134.6525153,-170.3075066,153.8499331,-124.001281,-74.99321302
1558.505,103.151874,-122.5900528,-143.8860399,-176.2103335,50.69805912,-115.4648849,-68.00577088
1558.552,101.945482,-10.71516995,-145.9533129,-165.2854555,-51.24742284,-124.0584765,-61.10804892
1558.598,105.8449365,95.73818094,-134.944222,-166.3917188,-157.0923594,-128.3629424,-71.29435715
1558.645,106.2026207,-168.9369984,-137.0460217,-177.1414203,96.70501988,-117.3765757,-72.58593446
1558.691,103.7341947,-62.54744665,-146.8640441,-172.0408105,-7.029174838,-118.7272675,-61.63154954
1558.738,105.2673388,51.3906203,-138.1595279,-165.0897531,-112.2965137,-128.9535635,-65.82493229
1558.785,108.9598969,151.0814144,-132.8417933,-174.7154314,138.7435894,-121.64075,-74.1617161
1558.832,106.1489516,-107.7429312,-143.3297581,-178.071229,32.59463777,-115.6820148,-64.84238003
1558.879,105.4351734,8.81250598,-141.6191781,-167.0374843,-72.8405356,-126.2443078,-61.58099103
1558.927,110.3312807,115.383884,-131.6217936,-171.7811459,176.8281837,-125.6299574,-72.66729469
1558.975,106.6468599,-34.67868552,-137.8764912,-178.6086706,70.18132389,-115.2189524,-68.91526837
1559.022,107.9024818,77.33027197,-127.0271696,-176.169693,-37.72115796,-121.9973123,-60.15178569
1559.069,118.8878697,-13.45716063,-129.6246008,-178.7947375,-156.6090276,-126.4393338,-70.42113089
1559.116,108.6859969,78.6486034,-118.581958,-178.8227341,94.70497549,-115.3898336,-71.33053119
1559.162,107.6568819,-6.188193009,-119.7758246,-178.8980323,-12.95190642,-117.8724593,-60.53576642
1559.209,118.4625334,67.81062421,-109.4203123,-178.6963903,-131.4144398,-126.2603062,-67.93440602
1559.256,112.3368344,0.154548395,-109.3903166,-178.9973063,116.2487258,-116.2839509,-72.85392417
1559.304,107.3392321,73.47844659,-98.78343419,-178.7569112,8.909493735,-114.5689694,-61.914141
1559.338,117.6941575,-11.3827131,-100.9897476,-178.8223077,-108.7846637,-125.1505767,-65.51325361
1559.384,118.5425371,75.52639091,-90.18532521,-178.7818031,132.6727991,-116.926644,-73.09485457
1559.431,108.9434295,-4.543954738,-91.06393176,-178.9239193,23.72936969,-112.4640662,-62.94296058
1559.477,119.9943278,66.60520568,-80.80359383,-178.6851448,-96.26495814,-123.5971221,-64.16516994
1559.523,121.8227034,-8.859492703,-82.53199869,-178.8579191,141.9123384,-116.6769748,-72.99467611
1559.57,114.9851414,77.62592936,-71.67780976,-178.8089374,26.92719705,-111.6276756,-63.05366184
1559.616,121.1652795,-20.08112768,-75.53176364,-178.7174423,-94.23808249,-122.808671,-63.88221487
1559.664,128.7939251,75.89483445,-64.62884234,-178.7864475,136.9679924,-115.1057044,-72.13338915
1559.701,116.8744509,-13.88970066,-67.31262865,-178.7891868,20.09354156,-111.2686393,-61.64445279
1559.749,129.1024972,68.76967994,-56.82502147,-178.7057498,-109.0089556,-121.9439385,-65.32211961
1559.796,128.928076,-19.52258028,-60.60375262,-178.7233118,122.0629683,-112.3766659,-71.31504505
1559.842,124.5070422,78.52993524,-49.57182198,-178.8211153,-2.444073903,-112.8562029,-60.08020402
1559.888,131.5683868,-33.08221835,-55.76468429,-178.6162699,-134.0124607,-120.994315,-67.94250861
1559.935,134.6893592,78.64124825,-44.52980828,-178.8226362,91.2981801,-109.6503338,-68.19957904
1559.983,125.6978502,-27.00846997,-49.65397445,-178.6549384,-34.39967009,-116.0101018,-58.91125751
1560.03,142.4437001,70.10819702,-38.96328265,-178.7194181,-176.8433702,-116.6391966,-70.31836058
1560.077,130.7517333,-23.46612472,-43.476391,-178.6844975,52.40489659,-107.6797781,-63.41989923
1560.126,137.5260913,71.52673511,-32.74026723,-178.7346663,-85.12119473,-119.0138245,-62.45245204
1560.169,140.7476151,-36.3185858,-39.52057833,-178.6019892,134.1311901,-110.8261386,-70.39551898
1560.216,136.295605,78.67210276,-28.24308382,-178.8230571,-2.164414899,-111.2552854,-59.04066966
1560.264,141.1214934,-44.40763703,-36.26046638,-178.585862,-143.2859083,-118.0771645,-68.18822632
1560.31,144.6433241,78.67491964,-24.90197891,-178.8231033,72.07076763,-107.186599,-64.66453248
1560.356,136.4230872,-39.39783176,-32.14216172,-178.5925412,-64.35231961,-117.4311422,-59.74568327
1560.403,153.0626962,73.11459338,-21.1735196,-178.7526539,142.5849841,-110.4253176,-68.90394616
1560.448,137.421171,-34.65123897,-27.66406454,-178.6087922,5.163813103,-109.4015978,-57.57589735
1560.486,152.352561,68.60334964,-16.99347457,-178.7041005,-147.1887479,-115.6458884,-67.26096203
1560.518,144.2188557,-37.43839883,-23.97733599,-178.5980845,68.59239639,-104.9931263,-63.08455932
1560.569,147.8900015,76.34646856,-12.88887919,-178.792209,-79.29760508,-116.2723513,-60.95283934
1560.617,150.6707487,-53.10826028,-22.14032699,-178.5999239,130.0316463,-107.4617885,-68.35407582
1560.664,146.0881084,86.29725906,-10.77005655,-177.8640953,-16.0564621,-110.6316906,-57.34028826
1560.71,150.7991771,-62.81669559,-21.05786977,-178.6536117,-166.8556392,-113.2486693,-68.54677287
1560.758,149.7723112,80.78922168,-9.769265182,-176.8230774,43.37204962,-105.3528035,-60.18896567
1560.804,146.6757754,-51.58620048,-18.78626394,-178.5951197,-103.3037257,-116.5118384,-62.82761592
1560.851,159.218196,78.52312588,-7.443219682,-178.8210225,97.47807821,-105.018251,-64.33630187
1560.898,144.7647618,-48.94798421,-16.11873078,-178.5891424,-47.28668362,-113.4294898,-56.57101384
1560.944,163.3076144,72.87810397,-5.0703955,-178.7499139,149.4057019,-107.5087688,-66.58468064
1560.991,146.4285604,-44.78155971,-13.18447028,-178.5857967,2.977141579,-106.9133419,-55.13586798
1561.039,161.8837536,69.78160395,-2.346157339,-178.7160184,-158.906612,-111.0948354,-65.97618616
1561.086,150.847725,-46.42305682,-10.72543845,-178.5862226,50.24566296,-102.2471937,-58.6165472
1561.133,158.0503633,75.52920438,0.418380567,-178.7818384,-107.8047004,-113.2730412,-62.15755733
1561.18,156.000715,-58.40020336,-9.486126567,-178.6242883,96.19458465,-101.780531,-63.40494444
1561.226,154.9450666,89.22687509,1.989099454,-178.4694371,-58.75048197,-111.6543438,-57.41348134
1561.273,158.7714251,-75.26716125,-9.287934478,-178.7785656,142.4780929,-104.5966759,-66.60393531
1561.32,151.9180005,71.92965889,1.618195233,-175.2201405,-9.439907595,-106.4859722,-55.24074617
1561.366,158.0331943,-53.42754145,-7.709840502,-178.6010571,-167.4731019,-108.9977221,-66.54540009
1561.412,159.0803904,78.5919045,3.698970384,-178.8219609,33.44650772,-102.6093553,-56.87402455
1561.45,155.1848698,-60.37187634,-6.399829593,-178.636379,-121.738362,-112.4337301,-62.95077276
1561.495,165.0422113,78.61756009,5.093795079,-178.8223066,73.21942662,-101.2794127,-59.5872121
1561.543,153.2351015,-58.40575461,-4.785043671,-178.6243201,-80.0156749,-112.6371089,-57.58774751
1561.586,169.9563858,76.28876023,6.504953616,-178.7914686,110.0279393,-101.6450676,-61.59459458
1561.631,152.9959042,-55.76143617,-3.080430972,-178.610658,-42.96796482,-109.5037648,-53.15772109
1561.677,171.9400953,71.24892797,7.946618791,-178.7316187,145.0919399,-102.7972058,-62.76846641
1561.716,154.1060007,-51.59744646,-1.146635402,-178.5951515,-9.014060811,-104.6054227,-51.36993941
1561.763,171.0500407,67.61581557,9.616134561,-178.6945336,179.9358984,-104.5923212,-63.08043249
1561.809,156.2946806,-50.12794358,0.694110889,-178.5914466,23.64121788,-99.95548529,-52.48791193
1561.857,168.3978235,68.78221951,11.52030968,-178.7058746,-144.7566056,-106.697737,-62.03031147
1561.905,159.37812,-54.88066501,1.982141792,-178.6067631,55.86527439,-97.10132791,-55.52456828
1561.951,165.457298,76.87192905,13.25958133,-178.7990067,-109.5920236,-108.0811494,-59.43258458
1561.998,162.6229673,-67.08331433,2.481091387,-178.6895357,87.78500909,-96.4636064,-58.98323945
